ENSSSAG00000015864	slc38a2	Gene Expression
ENSSSAG00000117611	ENSSSAG00000117611	Gene Expression
ENSSSAG00000091720	lmo3	Gene Expression
ENSSSAG00000092205	arhgef39	Gene Expression
ENSSSAG00000105599	rergla	Gene Expression
ENSSSAG00000117778	ENSSSAG00000117778	Gene Expression
ENSSSAG00000101057	ENSSSAG00000101057	Gene Expression
ENSSSAG00000107514	ENSSSAG00000107514	Gene Expression
ENSSSAG00000033095	lepb1	Gene Expression
ENSSSAG00000051485	dram1	Gene Expression
ENSSSAG00000105299	ifng	Gene Expression
ENSSSAG00000012592	ENSSSAG00000012592	Gene Expression
ENSSSAG00000051495	washc3	Gene Expression
ENSSSAG00000088656	ENSSSAG00000088656	Gene Expression
ENSSSAG00000076783	abi3bpb	Gene Expression
ENSSSAG00000062378	ENSSSAG00000062378	Gene Expression
ENSSSAG00000044160	ENSSSAG00000044160	Gene Expression
ENSSSAG00000108388	igf1	Gene Expression
ENSSSAG00000108732	ENSSSAG00000108732	Gene Expression
ENSSSAG00000092357	cpm	Gene Expression
ENSSSAG00000006312	plcc	Gene Expression
ENSSSAG00000116586	ENSSSAG00000116586	Gene Expression
ENSSSAG00000094936	GRIP1	Gene Expression
ENSSSAG00000056096	ENSSSAG00000056096	Gene Expression
ENSSSAG00000054313	ENSSSAG00000054313	Gene Expression
ENSSSAG00000099909	gng7	Gene Expression
ENSSSAG00000073369	coa6	Gene Expression
ENSSSAG00000101692	zgc:101744	Gene Expression
ENSSSAG00000117374	ENSSSAG00000117374	Gene Expression
ENSSSAG00000085365	ENSSSAG00000085365	Gene Expression
ENSSSAG00000110977	ENSSSAG00000110977	Gene Expression
ENSSSAG00000075379	ENSSSAG00000075379	Gene Expression
ENSSSAG00000056133	ENSSSAG00000056133	Gene Expression
ENSSSAG00000122066	ENSSSAG00000122066	Gene Expression
ENSSSAG00000113740	ENSSSAG00000113740	Gene Expression
ENSSSAG00000073419	ptprz1b	Gene Expression
ENSSSAG00000042799	ENSSSAG00000042799	Gene Expression
ENSSSAG00000056169	nrp2	Gene Expression
ENSSSAG00000015840	slc1a8b	Gene Expression
ENSSSAG00000090982	ENSSSAG00000090982	Gene Expression
ENSSSAG00000006531	cacna2d1a	Gene Expression
ENSSSAG00000089218	ENSSSAG00000089218	Gene Expression
ENSSSAG00000059269	abcb6a	Gene Expression
ENSSSAG00000006749	itsn1	Gene Expression
ENSSSAG00000051694	ENSSSAG00000051694	Gene Expression
ENSSSAG00000066524	ENSSSAG00000066524	Gene Expression
ENSSSAG00000117757	ENSSSAG00000117757	Gene Expression
ENSSSAG00000102999	LGR5	Gene Expression
ENSSSAG00000066534	zgc:55888	Gene Expression
ENSSSAG00000072954	ENSSSAG00000072954	Gene Expression
ENSSSAG00000006909	cryzl1	Gene Expression
ENSSSAG00000059623	TSPAN8	Gene Expression
ENSSSAG00000089806	ENSSSAG00000089806	Gene Expression
ENSSSAG00000100547	ENSSSAG00000100547	Gene Expression
ENSSSAG00000086178	ENSSSAG00000086178	Gene Expression
ENSSSAG00000121856	PTPRR	Gene Expression
ENSSSAG00000113897	ENSSSAG00000113897	Gene Expression
ENSSSAG00000053155	ENSSSAG00000053155	Gene Expression
ENSSSAG00000102843	ENSSSAG00000102843	Gene Expression
ENSSSAG00000120016	ENSSSAG00000120016	Gene Expression
ENSSSAG00000099143	ENSSSAG00000099143	Gene Expression
ENSSSAG00000060269	retreg2	Gene Expression
ENSSSAG00000060198	prkag3a	Gene Expression
ENSSSAG00000060346	mdh1b	Gene Expression
ENSSSAG00000060420	fastkd2	Gene Expression
ENSSSAG00000086449	ENSSSAG00000086449	Gene Expression
ENSSSAG00000087641	ENSSSAG00000087641	Gene Expression
ENSSSAG00000007257	setd4	Gene Expression
ENSSSAG00000007266	cbr1	Gene Expression
ENSSSAG00000116116	ENSSSAG00000116116	Gene Expression
ENSSSAG00000015043	ENSSSAG00000015043	Gene Expression
ENSSSAG00000065271	celsr1a	Gene Expression
ENSSSAG00000094492	TMM60	Gene Expression
ENSSSAG00000117128	RSBN1L	Gene Expression
ENSSSAG00000115495	ENSSSAG00000115495	Gene Expression
ENSSSAG00000113807	ENSSSAG00000113807	Gene Expression
ENSSSAG00000093487	ENSSSAG00000093487	Gene Expression
ENSSSAG00000089920	ENSSSAG00000089920	Gene Expression
ENSSSAG00000047982	hgfb	Gene Expression
ENSSSAG00000075245	ENSSSAG00000075245	Gene Expression
ENSSSAG00000075253	ENSSSAG00000075253	Gene Expression
ENSSSAG00000121517	ARSA	Gene Expression
ENSSSAG00000096990	ENSSSAG00000096990	Gene Expression
ENSSSAG00000071579	mapk8ip2	Gene Expression
ENSSSAG00000081802	ENSSSAG00000081802	Gene Expression
ENSSSAG00000091259	ENSSSAG00000091259	Gene Expression
ENSSSAG00000118032	ENSSSAG00000118032	Gene Expression
ENSSSAG00000080027	nrd1a	Gene Expression
ENSSSAG00000113213	c2cd5	Gene Expression
ENSSSAG00000040218	CACNA2D1	Gene Expression
ENSSSAG00000096444	ENSSSAG00000096444	Gene Expression
ENSSSAG00000015300	ENSSSAG00000015300	Gene Expression
ENSSSAG00000083703	GSAP	Gene Expression
ENSSSAG00000113059	wnt5b	Gene Expression
ENSSSAG00000120328	ENSSSAG00000120328	Gene Expression
ENSSSAG00000075281	FBXL14	Gene Expression
ENSSSAG00000113449	ENSSSAG00000113449	Gene Expression
ENSSSAG00000018305	zic2b	Gene Expression
ENSSSAG00000110044	ENSSSAG00000110044	Gene Expression
ENSSSAG00000006023	pcdh17	Gene Expression
ENSSSAG00000117604	ENSSSAG00000117604	Gene Expression
ENSSSAG00000104448	ENSSSAG00000104448	Gene Expression
ENSSSAG00000108236	ENSSSAG00000108236	Gene Expression
ENSSSAG00000099096	ENSSSAG00000099096	Gene Expression
ENSSSAG00000017312	ENSSSAG00000017312	Gene Expression
ENSSSAG00000083532	ENSSSAG00000083532	Gene Expression
ENSSSAG00000088095	ENSSSAG00000088095	Gene Expression
ENSSSAG00000108456	ENSSSAG00000108456	Gene Expression
ENSSSAG00000113340	ENSSSAG00000113340	Gene Expression
ENSSSAG00000084541	ENSSSAG00000084541	Gene Expression
ENSSSAG00000086536	ENSSSAG00000086536	Gene Expression
ENSSSAG00000091802	ENSSSAG00000091802	Gene Expression
ENSSSAG00000084773	ENSSSAG00000084773	Gene Expression
ENSSSAG00000087615	TDRD3	Gene Expression
ENSSSAG00000046284	vegfd	Gene Expression
ENSSSAG00000006432	ENSSSAG00000006432	Gene Expression
ENSSSAG00000028722	RND3	Gene Expression
ENSSSAG00000084473	ENSSSAG00000084473	Gene Expression
ENSSSAG00000105535	KIF5C	Gene Expression
ENSSSAG00000075423	slitrk3b	Gene Expression
ENSSSAG00000054294	prdm9	Gene Expression
ENSSSAG00000119589	ENSSSAG00000119589	Gene Expression
ENSSSAG00000006375	pdxkb	Gene Expression
ENSSSAG00000070960	ENSSSAG00000070960	Gene Expression
ENSSSAG00000083311	ENSSSAG00000083311	Gene Expression
ENSSSAG00000086412	ENSSSAG00000086412	Gene Expression
ENSSSAG00000100541	ENSSSAG00000100541	Gene Expression
ENSSSAG00000058906	tmem39a	Gene Expression
ENSSSAG00000100023	si:dkey-266m15.6	Gene Expression
ENSSSAG00000050668	ENSSSAG00000050668	Gene Expression
ENSSSAG00000050708	ifrd1	Gene Expression
ENSSSAG00000010857	ENSSSAG00000010857	Gene Expression
ENSSSAG00000006674	tmprss3b	Gene Expression
ENSSSAG00000006699	ENSSSAG00000006699	Gene Expression
ENSSSAG00000006712	ENSSSAG00000006712	Gene Expression
ENSSSAG00000081525	ENSSSAG00000081525	Gene Expression
ENSSSAG00000073100	creb3l2	Gene Expression
ENSSSAG00000087016	tmem178b	Gene Expression
ENSSSAG00000095227	ENSSSAG00000095227	Gene Expression
ENSSSAG00000104898	ENSSSAG00000104898	Gene Expression
ENSSSAG00000073105	ssbp1	Gene Expression
ENSSSAG00000073114	si:ch211-258f14.2	Gene Expression
ENSSSAG00000074191	WASL	Gene Expression
ENSSSAG00000110514	ENSSSAG00000110514	Gene Expression
ENSSSAG00000095446	ENSSSAG00000095446	Gene Expression
ENSSSAG00000074231	NDUFA5	Gene Expression
ENSSSAG00000081540	ENSSSAG00000081540	Gene Expression
ENSSSAG00000074251	COG5	Gene Expression
ENSSSAG00000081541	ENSSSAG00000081541	Gene Expression
ENSSSAG00000077078	als2b	Gene Expression
ENSSSAG00000118830	ENSSSAG00000118830	Gene Expression
ENSSSAG00000072118	ENSSSAG00000072118	Gene Expression
ENSSSAG00000112284	HELB	Gene Expression
ENSSSAG00000083616	ENSSSAG00000083616	Gene Expression
ENSSSAG00000092579	ENSSSAG00000092579	Gene Expression
ENSSSAG00000075669	ENSSSAG00000075669	Gene Expression
ENSSSAG00000115488	IRAK3	Gene Expression
ENSSSAG00000043492	RASH	Gene Expression
ENSSSAG00000040997	APP	Gene Expression
ENSSSAG00000115004	ENSSSAG00000115004	Gene Expression
ENSSSAG00000085291	ENSSSAG00000085291	Gene Expression
ENSSSAG00000029595	si:ch73-278m9.1	Gene Expression
ENSSSAG00000087657	ENSSSAG00000087657	Gene Expression
ENSSSAG00000077326	cdk15	Gene Expression
ENSSSAG00000098575	MDM2	Gene Expression
ENSSSAG00000102567	ENSSSAG00000102567	Gene Expression
ENSSSAG00000102801	slc35e3	Gene Expression
ENSSSAG00000108114	ecrg4b	Gene Expression
ENSSSAG00000055554	ENSSSAG00000055554	Gene Expression
ENSSSAG00000087005	dera	Gene Expression
ENSSSAG00000044053	ENSSSAG00000044053	Gene Expression
ENSSSAG00000066948	si:ch73-263o4.3	Gene Expression
ENSSSAG00000066939	trmu	Gene Expression
ENSSSAG00000006098	ENSSSAG00000006098	Gene Expression
ENSSSAG00000092546	trmt10c	Gene Expression
ENSSSAG00000006393	blzf1	Gene Expression
ENSSSAG00000092051	zgc:92518	Gene Expression
ENSSSAG00000109724	ENSSSAG00000109724	Gene Expression
ENSSSAG00000061935	ENSSSAG00000061935	Gene Expression
ENSSSAG00000074301	gpr22a	Gene Expression
ENSSSAG00000074307	dus4l	Gene Expression
ENSSSAG00000121305	ENSSSAG00000121305	Gene Expression
ENSSSAG00000081909	ENSSSAG00000081909	Gene Expression
ENSSSAG00000116862	ENSSSAG00000116862	Gene Expression
ENSSSAG00000092638	ENSSSAG00000092638	Gene Expression
ENSSSAG00000098810	ENSSSAG00000098810	Gene Expression
ENSSSAG00000104131	ENSSSAG00000104131	Gene Expression
ENSSSAG00000103262	ENSSSAG00000103262	Gene Expression
ENSSSAG00000084624	ENSSSAG00000084624	Gene Expression
ENSSSAG00000119997	ENSSSAG00000119997	Gene Expression
ENSSSAG00000090189	ENSSSAG00000090189	Gene Expression
ENSSSAG00000121484	ENSSSAG00000121484	Gene Expression
ENSSSAG00000120761	ENSSSAG00000120761	Gene Expression
ENSSSAG00000101871	ENSSSAG00000101871	Gene Expression
ENSSSAG00000115205	ENSSSAG00000115205	Gene Expression
ENSSSAG00000091022	ENSSSAG00000091022	Gene Expression
ENSSSAG00000096716	ENSSSAG00000096716	Gene Expression
ENSSSAG00000096839	ENSSSAG00000096839	Gene Expression
ENSSSAG00000102185	ENSSSAG00000102185	Gene Expression
ENSSSAG00000088023	bcap29	Gene Expression
ENSSSAG00000112717	ENSSSAG00000112717	Gene Expression
ENSSSAG00000116355	ENSSSAG00000116355	Gene Expression
ENSSSAG00000081958	ENSSSAG00000081958	Gene Expression
ENSSSAG00000107450	ENSSSAG00000107450	Gene Expression
ENSSSAG00000096050	ENSSSAG00000096050	Gene Expression
ENSSSAG00000110623	ENSSSAG00000110623	Gene Expression
ENSSSAG00000112757	ENSSSAG00000112757	Gene Expression
ENSSSAG00000074363	pde3a	Gene Expression
ENSSSAG00000097447	ENSSSAG00000097447	Gene Expression
ENSSSAG00000116147	ENSSSAG00000116147	Gene Expression
ENSSSAG00000111940	ENSSSAG00000111940	Gene Expression
ENSSSAG00000102548	ENSSSAG00000102548	Gene Expression
ENSSSAG00000110613	ENSSSAG00000110613	Gene Expression
ENSSSAG00000102525	ENSSSAG00000102525	Gene Expression
ENSSSAG00000085823	ENSSSAG00000085823	Gene Expression
ENSSSAG00000089570	ENSSSAG00000089570	Gene Expression
ENSSSAG00000092785	ENSSSAG00000092785	Gene Expression
ENSSSAG00000090646	ENSSSAG00000090646	Gene Expression
ENSSSAG00000112415	ENSSSAG00000112415	Gene Expression
ENSSSAG00000105587	ENSSSAG00000105587	Gene Expression
ENSSSAG00000103767	ENSSSAG00000103767	Gene Expression
ENSSSAG00000100631	ENSSSAG00000100631	Gene Expression
ENSSSAG00000083982	ENSSSAG00000083982	Gene Expression
ENSSSAG00000088232	ENSSSAG00000088232	Gene Expression
ENSSSAG00000116070	ENSSSAG00000116070	Gene Expression
ENSSSAG00000085007	U7	Gene Expression
ENSSSAG00000121974	U2	Gene Expression
ENSSSAG00000108348	U2	Gene Expression
ENSSSAG00000119422	5_8S_rRNA	Gene Expression
ENSSSAG00000008115	ENSSSAG00000008115	Gene Expression
ENSSSAG00000008112	ENSSSAG00000008112	Gene Expression
ENSSSAG00000082162	ssa-mir-155-2	Gene Expression
ENSSSAG00000107991	ssa-let-7i-1	Gene Expression
ENSSSAG00000121370	ssa-mir-19c-2	Gene Expression
ENSSSAG00000114863	ssa-mir-20a-1	Gene Expression
ENSSSAG00000113286	ssa-mir-19a-3	Gene Expression
ENSSSAG00000083597	ssa-let-7b-1	Gene Expression
ENSSSAG00000121855	ssa-mir-92a-3	Gene Expression
ENSSSAG00000101722	ssa-mir-17-3	Gene Expression
ENSSSAG00000006186	pros1	Gene Expression
ENSSSAG00000007293	bcl9	Gene Expression
ENSSSAG00000120725	gja5b	Gene Expression
ENSSSAG00000007356	gja8b	Gene Expression
ENSSSAG00000007369	fstl1a	Gene Expression
ENSSSAG00000102466	NUP107	Gene Expression
ENSSSAG00000074331	slco1c1	Gene Expression
ENSSSAG00000114681	ENSSSAG00000114681	Gene Expression
ENSSSAG00000007504	lrrc58a	Gene Expression
ENSSSAG00000119073	ENSSSAG00000119073	Gene Expression
ENSSSAG00000093223	aebp2	Gene Expression
ENSSSAG00000044440	ENSSSAG00000044440	Gene Expression
ENSSSAG00000098018	ENSSSAG00000098018	Gene Expression
ENSSSAG00000109371	ENSSSAG00000109371	Gene Expression
ENSSSAG00000074437	plekha5	Gene Expression
ENSSSAG00000099867	ENSSSAG00000099867	Gene Expression
ENSSSAG00000041206	ENSSSAG00000041206	Gene Expression
ENSSSAG00000074571	ENSSSAG00000074571	Gene Expression
ENSSSAG00000073033	ccdc136b	Gene Expression
ENSSSAG00000073043	ncaph2	Gene Expression
ENSSSAG00000096017	sco2	Gene Expression
ENSSSAG00000073047	SOCS2a	Gene Expression
ENSSSAG00000095984	ENSSSAG00000095984	Gene Expression
ENSSSAG00000116593	ENSSSAG00000116593	Gene Expression
ENSSSAG00000072718	ENSSSAG00000072718	Gene Expression
ENSSSAG00000076322	rbm17	Gene Expression
ENSSSAG00000063989	ENSSSAG00000063989	Gene Expression
ENSSSAG00000076381	pfkfb3	Gene Expression
ENSSSAG00000108562	ENSSSAG00000108562	Gene Expression
ENSSSAG00000092110	ENSSSAG00000092110	Gene Expression
ENSSSAG00000107793	xirp2a	Gene Expression
ENSSSAG00000096958	ENSSSAG00000096958	Gene Expression
ENSSSAG00000099171	b3galt1a	Gene Expression
ENSSSAG00000098128	ENSSSAG00000098128	Gene Expression
ENSSSAG00000050655	ENSSSAG00000050655	Gene Expression
ENSSSAG00000081017	ENSSSAG00000081017	Gene Expression
ENSSSAG00000070190	ldhb	Gene Expression
ENSSSAG00000076687	itih5	Gene Expression
ENSSSAG00000076671	ENSSSAG00000076671	Gene Expression
ENSSSAG00000076734	itih2	Gene Expression
ENSSSAG00000042864	ENSSSAG00000042864	Gene Expression
ENSSSAG00000042848	ENSSSAG00000042848	Gene Expression
ENSSSAG00000006960	tnika	Gene Expression
ENSSSAG00000086642	pmch	Gene Expression
ENSSSAG00000051930	parpbp	Gene Expression
ENSSSAG00000051940	nup37	Gene Expression
ENSSSAG00000052064	th2	Gene Expression
ENSSSAG00000097520	pah	Gene Expression
ENSSSAG00000084048	mgst1.1	Gene Expression
ENSSSAG00000092137	e2f7	Gene Expression
ENSSSAG00000088077	ENSSSAG00000088077	Gene Expression
ENSSSAG00000107031	ENSSSAG00000107031	Gene Expression
ENSSSAG00000009010	ENSSSAG00000009010	Gene Expression
ENSSSAG00000010388	ENSSSAG00000010388	Gene Expression
ENSSSAG00000058965	ENSSSAG00000058965	Gene Expression
ENSSSAG00000082352	RAP1B	Gene Expression
ENSSSAG00000110991	ENSSSAG00000110991	Gene Expression
ENSSSAG00000120044	ENSSSAG00000120044	Gene Expression
ENSSSAG00000099387	MDM1	Gene Expression
ENSSSAG00000009639	zc3hc1	Gene Expression
ENSSSAG00000093468	ube2h	Gene Expression
ENSSSAG00000009693	np1l1	Gene Expression
ENSSSAG00000009470	ENSSSAG00000009470	Gene Expression
ENSSSAG00000084823	diaph3	Gene Expression
ENSSSAG00000104402	ENSSSAG00000104402	Gene Expression
ENSSSAG00000100387	CNOT2	Gene Expression
ENSSSAG00000098625	ENSSSAG00000098625	Gene Expression
ENSSSAG00000114869	ENSSSAG00000114869	Gene Expression
ENSSSAG00000006105	ENSSSAG00000006105	Gene Expression
ENSSSAG00000103267	ENSSSAG00000103267	Gene Expression
ENSSSAG00000108785	ENSSSAG00000108785	Gene Expression
ENSSSAG00000006025	ENSSSAG00000006025	Gene Expression
ENSSSAG00000087017	ENSSSAG00000087017	Gene Expression
ENSSSAG00000095246	ENSSSAG00000095246	Gene Expression
ENSSSAG00000055563	ENSSSAG00000055563	Gene Expression
ENSSSAG00000041541	ENSSSAG00000041541	Gene Expression
ENSSSAG00000020579	ENSSSAG00000020579	Gene Expression
ENSSSAG00000060861	slc2a2	Gene Expression
ENSSSAG00000077119	kin	Gene Expression
ENSSSAG00000095127	ENSSSAG00000095127	Gene Expression
ENSSSAG00000055802	itfg2	Gene Expression
ENSSSAG00000048588	ENSSSAG00000048588	Gene Expression
ENSSSAG00000048587	ENSSSAG00000048587	Gene Expression
ENSSSAG00000107665	ENSSSAG00000107665	Gene Expression
ENSSSAG00000091004	ENSSSAG00000091004	Gene Expression
ENSSSAG00000052010	ENSSSAG00000052010	Gene Expression
ENSSSAG00000098218	ENSSSAG00000098218	Gene Expression
ENSSSAG00000077151	atp5f1c	Gene Expression
ENSSSAG00000039981	ENSSSAG00000039981	Gene Expression
ENSSSAG00000055824	ENSSSAG00000055824	Gene Expression
ENSSSAG00000085425	klhl42	Gene Expression
ENSSSAG00000083161	ENSSSAG00000083161	Gene Expression
ENSSSAG00000051234	foxp2	Gene Expression
ENSSSAG00000093811	ENSSSAG00000093811	Gene Expression
ENSSSAG00000010762	MYRFL	Gene Expression
ENSSSAG00000094930	ENSSSAG00000094930	Gene Expression
ENSSSAG00000111159	nel	Gene Expression
ENSSSAG00000068580	ENSSSAG00000068580	Gene Expression
ENSSSAG00000077367	s41a2	Gene Expression
ENSSSAG00000102725	ENSSSAG00000102725	Gene Expression
ENSSSAG00000092169	ENSSSAG00000092169	Gene Expression
ENSSSAG00000088610	ENSSSAG00000088610	Gene Expression
ENSSSAG00000052119	cct2	Gene Expression
ENSSSAG00000090791	ENSSSAG00000090791	Gene Expression
ENSSSAG00000103957	cdkl5	Gene Expression
ENSSSAG00000099384	RS1	Gene Expression
ENSSSAG00000108685	ppef1	Gene Expression
ENSSSAG00000098653	CPSF6	Gene Expression
ENSSSAG00000055725	YEATS4	Gene Expression
ENSSSAG00000119812	FRS2	Gene Expression
ENSSSAG00000090971	ENSSSAG00000090971	Gene Expression
ENSSSAG00000117250	napepld	Gene Expression
ENSSSAG00000109904	ENSSSAG00000109904	Gene Expression
ENSSSAG00000086755	ninj2	Gene Expression
ENSSSAG00000117222	ENSSSAG00000117222	Gene Expression
ENSSSAG00000040644	CCDC146	Gene Expression
ENSSSAG00000010813	fgl2	Gene Expression
ENSSSAG00000101602	pdzrn4	Gene Expression
ENSSSAG00000005055	PTPRB	Gene Expression
ENSSSAG00000049648	ENSSSAG00000049648	Gene Expression
ENSSSAG00000118402	ENSSSAG00000118402	Gene Expression
ENSSSAG00000112048	ENSSSAG00000112048	Gene Expression
ENSSSAG00000064208	avpr1ab	Gene Expression
ENSSSAG00000006509	ENSSSAG00000006509	Gene Expression
ENSSSAG00000114160	ENSSSAG00000114160	Gene Expression
ENSSSAG00000046412	ENSSSAG00000046412	Gene Expression
ENSSSAG00000046709	ENSSSAG00000046709	Gene Expression
ENSSSAG00000098703	zgc:113276	Gene Expression
ENSSSAG00000068043	pir	Gene Expression
ENSSSAG00000094194	ENSSSAG00000094194	Gene Expression
ENSSSAG00000122237	ace2	Gene Expression
ENSSSAG00000099566	ERBB4	Gene Expression
ENSSSAG00000085701	ENSSSAG00000085701	Gene Expression
ENSSSAG00000087502	ENSSSAG00000087502	Gene Expression
ENSSSAG00000010551	tsn8	Gene Expression
ENSSSAG00000097898	ENSSSAG00000097898	Gene Expression
ENSSSAG00000086243	ENSSSAG00000086243	Gene Expression
ENSSSAG00000117640	KCNMB4	Gene Expression
ENSSSAG00000082552	typh	Gene Expression
ENSSSAG00000121036	ENSSSAG00000121036	Gene Expression
ENSSSAG00000085721	ENSSSAG00000085721	Gene Expression
ENSSSAG00000005471	ENSSSAG00000005471	Gene Expression
ENSSSAG00000113005	ENSSSAG00000113005	Gene Expression
ENSSSAG00000111761	osbpl8	Gene Expression
ENSSSAG00000119822	ENSSSAG00000119822	Gene Expression
ENSSSAG00000098637	ENSSSAG00000098637	Gene Expression
ENSSSAG00000119617	ENSSSAG00000119617	Gene Expression
ENSSSAG00000111418	zdhhc17	Gene Expression
ENSSSAG00000100925	ENSSSAG00000100925	Gene Expression
ENSSSAG00000006525	ENSSSAG00000006525	Gene Expression
ENSSSAG00000057672	ENSSSAG00000057672	Gene Expression
ENSSSAG00000002335	kmt2e	Gene Expression
ENSSSAG00000006913	ENSSSAG00000006913	Gene Expression
ENSSSAG00000043165	nhsb	Gene Expression
ENSSSAG00000088168	ENSSSAG00000088168	Gene Expression
ENSSSAG00000115158	ENSSSAG00000115158	Gene Expression
ENSSSAG00000043328	ENSSSAG00000043328	Gene Expression
ENSSSAG00000050203	ORC4	Gene Expression
ENSSSAG00000120479	LYPD6	Gene Expression
ENSSSAG00000043120	zgc:92335	Gene Expression
ENSSSAG00000085640	trim25l	Gene Expression
ENSSSAG00000006908	ndufb2	Gene Expression
ENSSSAG00000031517	trak2	Gene Expression
ENSSSAG00000006955	ENSSSAG00000006955	Gene Expression
ENSSSAG00000083591	ENSSSAG00000083591	Gene Expression
ENSSSAG00000007563	ENSSSAG00000007563	Gene Expression
ENSSSAG00000031333	ENSSSAG00000031333	Gene Expression
ENSSSAG00000009481	nbeal1	Gene Expression
ENSSSAG00000110745	csrp2	Gene Expression
ENSSSAG00000116495	exoc4	Gene Expression
ENSSSAG00000049677	ENSSSAG00000049677	Gene Expression
ENSSSAG00000088192	ENSSSAG00000088192	Gene Expression
ENSSSAG00000104694	ENSSSAG00000104694	Gene Expression
ENSSSAG00000114508	exoc4	Gene Expression
ENSSSAG00000007177	ENSSSAG00000007177	Gene Expression
ENSSSAG00000007190	ENSSSAG00000007190	Gene Expression
ENSSSAG00000102351	chchd3a	Gene Expression
ENSSSAG00000094133	tmem121b	Gene Expression
ENSSSAG00000083072	ENSSSAG00000083072	Gene Expression
ENSSSAG00000007759	ENSSSAG00000007759	Gene Expression
ENSSSAG00000105364	ENSSSAG00000105364	Gene Expression
ENSSSAG00000118871	ENSSSAG00000118871	Gene Expression
ENSSSAG00000120230	ENSSSAG00000120230	Gene Expression
ENSSSAG00000113567	ENSSSAG00000113567	Gene Expression
ENSSSAG00000087126	ENSSSAG00000087126	Gene Expression
ENSSSAG00000118364	ENSSSAG00000118364	Gene Expression
ENSSSAG00000110297	ENSSSAG00000110297	Gene Expression
ENSSSAG00000088648	ENSSSAG00000088648	Gene Expression
ENSSSAG00000099731	ENSSSAG00000099731	Gene Expression
ENSSSAG00000089125	ENSSSAG00000089125	Gene Expression
ENSSSAG00000101181	ENSSSAG00000101181	Gene Expression
ENSSSAG00000112240	ENSSSAG00000112240	Gene Expression
ENSSSAG00000096240	ENSSSAG00000096240	Gene Expression
ENSSSAG00000118524	ENSSSAG00000118524	Gene Expression
ENSSSAG00000116504	ENSSSAG00000116504	Gene Expression
ENSSSAG00000107170	ENSSSAG00000107170	Gene Expression
ENSSSAG00000094549	ENSSSAG00000094549	Gene Expression
ENSSSAG00000110068	ENSSSAG00000110068	Gene Expression
ENSSSAG00000104564	ENSSSAG00000104564	Gene Expression
ENSSSAG00000120782	ENSSSAG00000120782	Gene Expression
ENSSSAG00000096354	ENSSSAG00000096354	Gene Expression
ENSSSAG00000089827	ENSSSAG00000089827	Gene Expression
ENSSSAG00000116881	ENSSSAG00000116881	Gene Expression
ENSSSAG00000115940	ENSSSAG00000115940	Gene Expression
ENSSSAG00000089650	ENSSSAG00000089650	Gene Expression
ENSSSAG00000121512	U4	Gene Expression
ENSSSAG00000085812	ENSSSAG00000085812	Gene Expression
ENSSSAG00000082808	ssa-mir-96-1	Gene Expression
ENSSSAG00000117274	ssa-mir-183-3	Gene Expression
ENSSSAG00000106424	ssa-mir-182	Gene Expression
ENSSSAG00000102961	ENSSSAG00000102961	Gene Expression
ENSSSAG00000051621	ENSSSAG00000051621	Gene Expression
ENSSSAG00000102271	ENSSSAG00000102271	Gene Expression
ENSSSAG00000091489	ENSSSAG00000091489	Gene Expression
ENSSSAG00000090362	MGST1	Gene Expression
ENSSSAG00000051739	ENSSSAG00000051739	Gene Expression
ENSSSAG00000120767	ENSSSAG00000120767	Gene Expression
ENSSSAG00000009343	ENSSSAG00000009343	Gene Expression
ENSSSAG00000109934	ENSSSAG00000109934	Gene Expression
ENSSSAG00000007344	gnai1	Gene Expression
ENSSSAG00000046017	ENSSSAG00000046017	Gene Expression
ENSSSAG00000093946	ENSSSAG00000093946	Gene Expression
ENSSSAG00000045959	prp12	Gene Expression
ENSSSAG00000046065	ENSSSAG00000046065	Gene Expression
ENSSSAG00000120610	ENSSSAG00000120610	Gene Expression
ENSSSAG00000116379	ENSSSAG00000116379	Gene Expression
ENSSSAG00000044824	ENSSSAG00000044824	Gene Expression
ENSSSAG00000085864	ENSSSAG00000085864	Gene Expression
ENSSSAG00000017232	AMIGO2	Gene Expression
ENSSSAG00000046118	FGF23	Gene Expression
ENSSSAG00000118075	ENSSSAG00000118075	Gene Expression
ENSSSAG00000051450	dram1	Gene Expression
ENSSSAG00000042186	ENSSSAG00000042186	Gene Expression
ENSSSAG00000008545	ENSSSAG00000008545	Gene Expression
ENSSSAG00000025368	hgfa	Gene Expression
ENSSSAG00000065240	ENSSSAG00000065240	Gene Expression
ENSSSAG00000077778	ENSSSAG00000077778	Gene Expression
ENSSSAG00000103847	ENSSSAG00000103847	Gene Expression
ENSSSAG00000082696	ENSSSAG00000082696	Gene Expression
ENSSSAG00000114292	ENSSSAG00000114292	Gene Expression
ENSSSAG00000072050	mlpha	Gene Expression
ENSSSAG00000084931	ENSSSAG00000084931	Gene Expression
ENSSSAG00000009994	cbll1	Gene Expression
ENSSSAG00000099000	ENSSSAG00000099000	Gene Expression
ENSSSAG00000009319	ENSSSAG00000009319	Gene Expression
ENSSSAG00000119496	ENSSSAG00000119496	Gene Expression
ENSSSAG00000008608	ENSSSAG00000008608	Gene Expression
ENSSSAG00000077811	ENSSSAG00000077811	Gene Expression
ENSSSAG00000013302	ENSSSAG00000013302	Gene Expression
ENSSSAG00000088238	cacna1c	Gene Expression
ENSSSAG00000017632	ENSSSAG00000017632	Gene Expression
